,respiratory system disease,integumentary system disease,immune system disease,gastrointestinal system disease,musculoskeletal system disease,acquired metabolic disease,urinary system disease,cardiovascular system disease,nervous system disease,cancer,multiple
282553,0,0,0,0,0,0,0,0,0,0,0
285195,0,0,0,0,0,0,0,0,0,0,0
2890,0,0,0,0,0,0,0,0,0,0,0
2903,0,0,0,0,0,0,0,0,0,0,1
29091,0,0,0,0,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,0,0,0,1,0
3002,0,0,0,0,0,0,0,0,0,0,1
3069,0,0,0,0,0,0,0,0,0,0,0
3198,0,0,0,0,0,0,0,1,0,0,0
3346,0,0,0,0,0,0,0,0,0,0,0
3351,0,0,0,0,0,0,0,0,0,0,0
3352,0,0,0,0,0,0,0,0,0,0,0
3359,0,0,0,0,0,0,0,0,0,0,0
3361,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,1,0,0
3628,0,0,0,0,0,0,0,0,0,0,0
387577,0,0,0,0,0,0,0,0,0,0,0
3912,0,0,0,0,0,0,0,0,0,0,1
3927,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0
406900,0,0,0,0,0,0,0,0,0,1,0
407010,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,1,0
4208,0,0,0,0,0,0,0,0,1,0,0
438,0,0,0,1,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0,0,1,0
4862,0,0,0,0,0,0,0,0,0,0,0
4908,0,0,0,0,0,0,0,0,1,0,0
4909,0,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0,0,1,0
5067,0,1,0,0,0,0,0,0,0,0,0
5071,0,0,0,0,0,0,0,0,0,0,1
5080,0,0,0,0,0,0,0,0,0,0,1
50944,0,0,0,0,0,0,0,0,0,1,0
5141,0,0,0,0,0,0,0,0,0,0,0
51592,0,0,0,0,0,0,0,0,0,1,0
51725,0,0,0,0,0,0,0,0,0,0,0
51733,0,0,0,0,0,0,0,0,1,0,0
5175,0,0,0,0,0,0,0,0,0,0,1
5187,0,0,0,0,0,0,0,0,0,1,0
5294,0,0,0,0,0,0,0,0,0,0,1
5307,0,0,0,0,0,0,0,0,0,1,0
5321,0,0,0,0,0,0,0,0,0,0,1
53615,0,0,0,0,0,0,0,0,0,0,0
54221,0,0,0,0,0,0,0,0,0,0,0
54413,0,0,0,0,0,0,0,0,0,0,0
54538,0,0,0,0,0,0,0,0,0,0,0
54551,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0
554314,0,0,0,0,0,0,0,0,0,0,0
5551,0,0,0,0,0,0,0,0,0,1,0
5579,0,0,0,0,0,0,0,0,0,0,1
5618,0,0,0,0,0,0,0,0,0,0,0
57194,0,0,0,0,0,0,0,0,0,0,0
57502,0,0,0,0,0,0,0,0,0,0,0
57575,0,0,0,0,0,0,0,0,0,0,0
57680,0,0,0,0,0,0,0,0,0,0,0
6091,0,0,0,0,0,0,0,0,0,1,0
6095,0,0,0,0,0,0,0,0,0,0,1
6332,0,0,0,0,0,0,0,0,0,0,0
6343,0,0,0,0,0,0,0,0,0,0,0
64221,0,0,0,0,0,0,0,0,0,0,0
64326,0,0,0,0,0,0,0,0,0,0,0
643586,0,0,0,0,0,0,0,0,0,0,0
6507,0,0,0,0,0,0,0,0,0,0,1
6535,0,0,0,0,0,0,0,0,0,0,0
6573,0,0,0,0,0,0,0,0,0,0,1
6779,0,0,0,0,0,0,0,0,0,0,0
6804,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0
6999,0,0,0,0,0,0,0,0,0,0,0
7133,0,0,0,0,0,0,0,0,0,0,1
721,0,0,0,0,0,0,0,0,0,0,0
7249,0,0,0,0,0,0,0,0,0,0,1
7328,0,0,0,0,0,0,0,0,0,0,0
7337,0,0,0,0,0,0,0,0,1,0,0
7436,0,0,0,0,0,1,0,0,0,0,0
7812,0,0,0,0,0,0,0,0,0,0,0
8128,0,0,0,0,0,0,0,0,0,0,0
8216,0,0,0,0,0,0,0,0,0,1,0
8242,0,0,0,0,0,0,0,0,0,1,0
83943,0,0,0,0,0,0,0,0,0,0,0
8456,0,0,0,0,0,0,0,0,0,0,0
85358,0,0,0,0,0,0,0,0,0,0,0
8828,0,0,0,0,0,0,0,0,0,0,0
8831,0,0,0,0,0,0,0,0,1,0,0
8930,0,0,0,0,0,0,0,0,0,0,0
9013,0,0,0,0,0,0,0,0,0,0,0
9025,0,0,0,0,0,0,0,0,0,0,0
9037,0,0,0,0,0,1,0,0,0,0,0
9228,0,0,0,0,0,0,0,0,0,0,0
9378,0,0,0,0,0,0,0,0,0,0,0
94313,0,0,0,0,0,0,0,0,0,0,0
9568,0,0,0,0,0,0,0,0,0,0,0
9732,0,0,0,0,0,0,0,0,0,0,0
9820,0,0,0,0,0,0,0,0,0,1,0
100216484,0,0,0,0,0,0,0,0,0,0,0
100302514,0,0,0,0,0,0,0,0,0,0,0
100918,0,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,1
1512,0,0,0,0,0,0,0,0,0,0,1
22891,0,0,0,0,0,0,0,0,0,0,1
3060,0,0,0,0,0,0,0,0,1,0,0
3062,0,0,0,0,0,0,0,0,0,0,0
386593,0,0,0,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0,0,0,0,0
494446,0,0,0,0,0,0,0,0,0,0,0
5032,0,0,0,0,0,0,0,0,0,0,0
56342,0,0,0,0,0,0,0,0,0,0,0
692229,0,0,0,0,0,0,0,0,0,0,0
692312,0,0,0,0,0,0,0,0,0,0,0
6955,0,0,0,0,0,0,0,0,0,0,0
6957,0,0,0,0,0,0,0,0,0,0,0
7200,0,0,0,0,0,0,0,0,0,0,1
8835,0,1,0,0,0,0,0,0,0,0,0
10266,0,0,0,0,0,0,0,0,0,1,0
1028,0,0,0,0,0,0,0,0,0,1,0
1152,0,0,0,0,0,0,0,0,0,0,1
143187,0,0,0,0,0,0,0,0,0,1,0
1938,0,0,0,0,0,0,0,0,0,1,0
2202,0,0,0,0,0,0,0,0,0,1,0
2254,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,1,0
2520,0,0,0,0,0,0,0,0,0,0,1
2543,0,0,0,0,0,0,0,0,0,1,0
3206,0,0,0,0,0,0,0,0,0,1,0
3312,0,0,0,0,0,0,0,0,0,1,0
3439,0,0,0,0,0,0,0,0,0,0,1
3856,0,0,0,0,0,0,0,0,0,0,1
4297,0,0,0,0,0,0,0,0,0,1,0
4323,0,0,0,0,0,0,0,0,0,0,1
4354,0,0,0,0,0,0,0,0,0,1,0
4583,0,0,0,0,0,0,0,0,0,0,1
51292,0,0,0,0,0,0,0,0,0,1,0
51738,0,0,0,0,0,0,0,0,0,0,1
5223,0,0,0,0,0,0,0,0,0,1,0
5245,0,0,0,0,0,0,0,0,0,1,0
54474,0,0,0,0,0,0,0,0,0,1,0
5587,0,0,0,0,0,0,0,0,0,1,0
56287,0,0,0,0,0,0,0,0,0,1,0
5731,0,0,0,0,0,0,0,0,0,1,0
59340,0,0,0,0,0,0,0,0,0,1,0
634,0,0,0,0,0,0,0,0,0,1,0
6599,0,0,0,0,0,0,0,0,0,1,0
6776,0,0,0,0,0,0,0,0,0,0,1
6847,0,0,0,0,0,0,0,0,0,1,0
7170,0,0,0,0,0,0,0,0,0,1,0
7306,0,0,0,0,0,0,0,0,0,1,0
759,0,0,0,0,0,0,0,0,0,0,1
760,0,0,0,0,0,0,0,0,0,0,1
79633,0,0,0,0,0,0,0,0,0,1,0
8991,0,0,0,0,0,0,0,0,0,1,0
1840,0,0,0,0,0,0,0,0,0,1,0
185,0,0,0,0,0,0,0,0,0,0,1
23462,0,0,0,0,0,0,0,0,0,1,0
3304,0,0,0,0,0,0,0,0,0,0,1
3714,0,0,0,0,0,0,0,0,0,1,0
4854,0,0,0,0,0,0,0,0,0,1,0
4855,0,0,0,0,0,0,0,0,0,0,1
2353,0,0,0,0,0,0,0,0,0,0,1
5337,0,0,0,0,0,0,0,1,0,0,0
56848,0,0,0,0,0,0,0,1,0,0,0
7130,0,0,0,0,0,0,0,0,0,0,1
718,0,0,0,0,0,0,0,0,0,0,1
10052,0,0,0,0,0,0,0,1,0,0,0
100528007,0,0,0,0,0,0,0,1,0,0,0
1071,0,0,0,0,0,0,0,0,0,0,1
10911,0,0,0,0,0,0,0,0,0,0,1
111,0,0,0,0,0,0,0,0,0,0,1
11255,0,0,0,0,0,0,0,1,0,0,0
114818,0,0,0,0,0,0,0,1,0,0,0
118,0,0,0,0,0,0,0,1,0,0,0
1187,0,0,0,0,0,0,0,1,0,0,0
119032,0,0,0,0,0,0,0,1,0,0,0
1215,0,0,0,0,0,0,0,0,0,0,1
128611,0,0,0,0,0,0,0,0,0,0,1
1395,0,0,0,0,0,0,0,0,0,0,1
143872,0,0,0,0,0,0,0,1,0,0,0
186,0,0,0,0,0,0,0,0,0,0,1
1889,0,0,0,0,0,0,0,0,0,0,1
1908,0,0,0,0,0,0,0,0,0,0,1
2160,0,0,0,0,0,0,0,1,0,0,0
2161,0,0,0,0,0,0,0,0,0,0,1
221357,0,0,0,0,0,0,0,1,0,0,0
2242,0,0,0,0,0,0,0,1,0,0,0
23327,0,0,0,0,0,0,0,1,0,0,0
246,0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1,0,0,0
2641,0,0,0,0,0,0,0,0,0,0,1
2643,0,0,0,0,0,0,0,0,0,0,1
2701,0,0,0,0,0,0,0,0,0,0,1
2702,0,0,0,0,0,0,0,1,0,0,0
27020,0,0,0,0,0,0,0,1,0,0,0
2740,0,0,0,0,0,0,0,1,0,0,0
2784,0,0,0,0,0,0,0,0,0,0,1
2811,0,0,0,0,0,0,0,1,0,0,0
283450,0,0,0,0,0,0,0,0,0,0,1
2863,0,0,0,0,0,0,0,1,0,0,0
2953,0,0,0,0,0,0,0,0,0,0,1
348932,0,0,0,0,0,0,0,1,0,0,0
3758,0,0,0,0,0,0,0,1,0,0,0
3779,0,0,0,0,0,0,0,1,0,0,0
3816,0,0,0,0,0,0,0,1,0,0,0
389036,0,0,0,0,0,0,0,1,0,0,0
3972,0,0,0,0,0,0,0,1,0,0,0
4057,0,0,0,0,0,0,0,0,0,0,1
4190,0,0,0,0,0,0,0,1,0,0,0
4343,0,0,0,0,0,0,0,1,0,0,0
4363,0,0,0,0,0,0,0,0,0,0,1
475,0,0,0,0,0,0,0,0,0,0,1
476,0,0,0,0,0,0,0,1,0,0,0
477,0,0,0,0,0,0,0,1,0,0,0
486,0,0,0,0,0,0,0,1,0,0,0
4879,0,0,0,0,0,0,0,1,0,0,0
4881,0,0,0,0,0,0,0,0,0,0,1
490,0,0,0,0,0,0,0,0,0,0,1
492,0,0,0,0,0,0,0,1,0,0,0
4973,0,0,0,0,0,0,0,0,0,0,1
51083,0,0,0,0,0,0,0,1,0,0,0
5340,0,0,0,0,0,0,0,1,0,0,0
5473,0,0,0,0,0,0,0,0,0,0,1
54897,0,0,0,0,0,0,0,1,0,0,0
5624,0,0,0,0,0,0,0,1,0,0,0
56996,0,0,0,0,0,0,0,1,0,0,0
57623,0,0,0,0,0,0,0,1,0,0,0
59272,0,0,0,0,0,0,0,1,0,0,0
5997,0,0,0,0,0,0,0,0,0,0,1
63036,0,0,0,0,0,0,0,1,0,0,0
6338,0,0,0,0,0,0,0,0,0,0,1
6340,0,0,0,0,0,0,0,0,0,0,1
6403,0,0,0,0,0,0,0,0,0,0,1
64116,0,0,0,0,0,0,0,0,0,0,1
65125,0,0,0,0,0,0,0,0,0,0,1
65266,0,0,0,0,0,0,0,0,0,0,1
6530,0,0,0,0,0,0,0,1,0,0,0
6559,0,0,0,0,0,0,0,0,0,0,1
6649,0,0,0,0,0,0,0,0,0,0,1
6786,0,0,0,0,0,0,0,1,0,0,0
7168,0,0,0,0,0,0,0,0,0,0,1
7224,0,0,0,0,0,0,0,1,0,0,0
7349,0,0,0,0,0,0,0,1,0,0,0
7369,0,0,0,0,0,0,0,0,0,0,1
7450,0,0,0,0,0,0,0,0,0,0,1
7518,0,0,0,0,0,0,0,1,0,0,0
829,0,0,0,0,0,0,0,0,0,0,1
84876,0,0,0,0,0,0,0,1,0,0,0
8490,0,0,0,0,0,0,0,1,0,0,0
8870,0,0,0,0,0,0,0,0,0,0,1
9351,0,0,0,0,0,0,0,1,0,0,0
9445,0,0,0,0,0,0,0,1,0,0,0
9943,0,0,0,0,0,0,0,0,0,0,1
171023,0,0,0,0,0,0,0,0,0,1,0
1788,0,0,0,0,0,0,0,0,0,1,0
22800,0,0,0,0,0,0,0,0,0,1,0
23092,0,0,0,0,0,0,0,0,0,1,0
26040,0,0,0,0,0,0,0,0,0,1,0
2624,0,0,0,0,0,0,0,0,0,1,0
3718,0,0,0,0,0,0,0,0,0,0,1
5880,0,0,0,0,0,0,0,0,0,0,1
8233,0,0,0,0,0,0,0,0,0,1,0
867,0,0,0,0,0,0,0,0,0,1,0
100499166,0,0,0,0,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0,0,0,0,0
101928661,0,0,0,0,0,0,0,0,0,0,0
124460,0,0,0,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0,0,0,0
135138,0,0,0,0,0,0,0,0,0,0,0
144811,0,0,0,0,0,0,0,0,0,0,0
283234,0,0,1,0,0,0,0,0,0,0,0
400757,0,0,0,0,0,0,0,0,0,0,0
50514,0,0,0,0,0,0,0,0,0,1,0
55509,0,0,0,0,0,0,0,0,0,0,0
7096,0,0,0,0,0,0,0,0,0,0,1
79747,0,0,0,0,0,0,0,0,0,0,0
81861,0,0,0,0,0,0,0,0,0,0,0
8767,0,0,0,1,0,0,0,0,0,0,0
8778,0,0,0,0,0,0,0,0,0,0,0
9173,1,0,0,0,0,0,0,0,0,0,0
9966,0,0,0,0,0,0,0,0,0,0,1
100233226,0,0,0,0,0,0,0,1,0,0,0
10891,0,0,0,0,0,0,0,0,0,0,1
1385,0,0,0,0,0,0,0,1,0,0,0
1390,0,0,0,0,0,0,0,0,0,0,1
1952,0,0,0,0,0,0,0,1,0,0,0
2162,0,0,0,0,0,0,0,0,0,0,1
221458,0,0,0,0,0,0,0,1,0,0,0
2730,0,0,0,0,0,0,0,0,0,0,1
3309,0,0,0,0,0,0,0,0,0,0,1
375056,0,0,0,0,0,0,0,1,0,0,0
3939,0,0,0,0,0,0,0,1,0,0,0
3957,0,0,0,0,0,0,0,0,0,0,1
4306,0,0,0,0,0,0,0,0,0,0,1
440823,0,0,0,0,0,0,0,0,0,0,1
4625,0,0,0,0,0,0,0,1,0,0,0
5069,0,0,0,0,0,0,0,1,0,0,0
51330,0,0,0,0,0,0,0,1,0,0,0
5139,0,0,0,0,0,0,0,1,0,0,0
5350,0,0,0,0,0,0,0,1,0,0,0
55759,0,0,0,0,0,0,0,1,0,0,0
6402,0,0,0,0,0,0,0,0,0,0,1
6597,0,0,0,0,0,0,0,0,0,0,1
7077,0,0,0,0,0,0,0,0,0,0,1
7137,0,0,0,0,0,0,0,1,0,0,0
7804,0,0,0,0,0,0,0,1,0,0,0
8204,0,0,0,0,0,0,0,0,0,0,1
8315,0,0,0,0,0,0,0,1,0,0,0
8525,0,0,0,0,0,0,0,1,0,0,0
8678,0,0,0,0,0,0,0,0,0,0,1
148738,0,0,0,0,0,0,0,1,0,0,0
4891,0,0,0,0,0,0,0,0,0,1,0
650,0,0,0,0,0,0,0,0,0,0,1
6718,0,0,0,0,0,0,0,0,0,0,0
7036,0,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,1,0
1269,0,0,0,0,0,0,0,0,0,0,1
1890,0,0,0,0,0,0,0,0,0,1,0
2030,0,0,0,0,0,0,0,0,0,1,0
2258,0,0,0,0,0,0,0,0,0,1,0
23022,0,0,0,0,0,0,0,0,0,1,0
2494,0,0,0,0,0,0,0,0,0,0,1
27086,0,0,0,0,0,0,0,0,0,0,1
3442,0,0,0,0,0,0,0,0,0,1,0
3651,0,0,0,0,0,0,0,0,0,0,1
4061,0,0,0,0,0,0,0,0,0,1,0
5349,0,0,0,0,0,0,0,0,0,1,0
54465,0,0,0,0,0,0,0,0,0,1,0
6690,0,0,0,0,0,0,0,0,0,1,0
6750,0,0,0,0,0,0,0,0,0,0,1
688,0,0,0,0,0,0,0,0,0,1,0
7423,0,0,0,0,0,0,0,0,0,1,0
7873,0,0,0,0,0,0,0,0,0,1,0
84133,0,0,0,0,0,0,0,0,0,1,0
8795,0,0,0,0,0,0,0,0,0,1,0
8837,0,0,0,0,0,0,0,0,0,1,0
9564,0,0,0,0,0,0,0,0,0,1,0
6698,0,0,0,0,0,0,0,0,0,1,0
10736,0,0,0,0,0,0,1,0,0,0,0
11136,0,0,0,0,0,0,1,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,1
1471,0,0,0,0,0,0,0,0,0,0,1
1489,0,0,0,0,0,0,0,0,0,0,1
150280,0,0,0,0,0,0,0,0,0,0,1
1558,0,0,0,0,0,0,0,0,0,0,1
2243,0,0,0,0,0,0,0,0,0,0,1
23322,0,0,0,0,0,0,0,0,0,0,1
2628,0,0,0,0,0,0,0,0,0,0,1
26762,0,0,0,0,0,0,1,0,0,0,0
27283,0,0,0,0,0,0,1,0,0,0,0
284086,0,0,0,0,0,0,1,0,0,0,0
3075,0,0,0,0,0,0,0,0,0,0,1
3207,0,0,0,0,0,0,0,0,0,0,1
406967,0,0,0,0,0,0,1,0,0,0,0
4867,0,0,0,0,0,0,1,0,0,0,0
50484,0,0,0,0,0,0,0,0,0,0,1
5125,0,0,0,0,0,0,0,0,0,0,1
54805,0,0,0,0,0,0,0,0,0,0,1
54974,0,0,0,0,0,0,1,0,0,0,0
55244,0,0,0,0,0,0,1,0,0,0,0
55764,0,0,0,0,0,0,0,0,0,0,1
5696,0,0,0,0,0,0,1,0,0,0,0
5950,0,0,0,0,0,0,0,0,0,0,1
6582,0,0,0,0,0,0,1,0,0,0,0
7020,0,0,0,0,0,0,0,0,0,0,1
7033,0,0,0,0,0,0,1,0,0,0,0
793,0,0,0,0,0,0,1,0,0,0,0
8437,0,0,0,0,0,0,1,0,0,0,0
84560,0,0,0,0,0,0,1,0,0,0,0
84662,0,0,0,0,0,0,1,0,0,0,0
90865,0,0,0,0,0,0,0,0,0,0,1
9104,0,0,0,0,0,0,1,0,0,0,0
9365,0,0,0,0,0,0,0,0,0,0,1
9899,0,0,0,0,0,0,1,0,0,0,0
100128334,1,0,0,0,0,0,0,0,0,0,0
10144,1,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0,1
151827,1,0,0,0,0,0,0,0,0,0,0
1832,0,0,0,0,0,0,0,0,0,0,1
23250,1,0,0,0,0,0,0,0,0,0,0
3712,1,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,0,0,0,0,0,0,0,1
64798,1,0,0,0,0,0,0,0,0,0,0
79991,1,0,0,0,0,0,0,0,0,0,0
91039,1,0,0,0,0,0,0,0,0,0,0
100307118,0,0,0,0,0,0,0,0,0,1,0
100307119,0,0,0,0,0,0,0,0,0,1,0
100307120,0,0,0,0,0,0,0,0,0,1,0
100307121,0,0,0,0,0,0,0,0,0,1,0
100307122,0,0,0,0,0,0,0,0,0,1,0
100307123,0,0,0,0,0,0,0,0,0,1,0
26166,0,0,0,0,0,0,0,0,0,1,0
353238,0,0,0,0,0,0,0,0,0,1,0
378805,0,0,0,0,0,0,0,0,0,1,0
3872,0,0,0,0,0,0,0,0,0,1,0
4157,0,0,0,0,0,0,0,0,0,0,1
434,0,0,0,0,0,0,0,0,0,1,0
5921,0,0,0,0,0,0,0,0,0,0,1
7053,0,0,0,0,0,0,0,0,0,1,0
7299,0,0,0,0,0,0,0,0,0,0,1
7507,0,0,0,0,0,0,0,0,0,1,0
8643,0,0,0,0,0,0,0,0,0,1,0
10460,0,0,0,0,0,0,0,0,0,1,0
346288,0,0,0,0,0,0,0,0,0,1,0
5447,0,0,0,0,0,0,0,0,0,1,0
6867,0,0,0,0,0,0,0,0,0,1,0
3480,0,0,0,0,0,0,0,0,0,0,1
6240,0,0,0,0,0,0,0,0,0,0,1
100128977,0,0,0,0,0,0,0,0,0,0,1
255520,1,0,0,0,0,0,0,0,0,0,0
5073,0,0,0,0,0,0,0,0,0,0,1
51750,0,0,0,0,0,0,0,0,0,0,1
54472,1,0,0,0,0,0,0,0,0,0,0
653509,1,0,0,0,0,0,0,0,0,0,0
727897,1,0,0,0,0,0,0,0,0,0,0
729238,1,0,0,0,0,0,0,0,0,0,0
57724,0,0,0,0,0,0,0,0,0,0,1
713,0,0,0,0,0,0,0,0,0,0,1
727,0,0,1,0,0,0,0,0,0,0,0
731,0,0,1,0,0,0,0,0,0,0,0
732,0,0,1,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,1
7535,0,0,1,0,0,0,0,0,0,0,0
8547,0,0,1,0,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,1
23111,0,0,0,0,0,0,0,0,0,1,0
23373,0,0,0,0,0,0,0,0,0,0,1
4745,0,0,0,0,0,0,0,0,0,0,1
56033,0,0,0,0,0,0,0,0,0,1,0
10002,0,0,0,0,0,0,0,0,1,0,0
10210,0,0,0,0,0,0,0,0,0,0,1
123016,0,0,0,0,0,0,0,0,1,0,0
1258,0,0,0,0,0,0,0,0,1,0,0
1259,0,0,0,0,0,0,0,0,1,0,0
130557,0,0,0,0,0,0,0,0,1,0,0
138050,0,0,0,0,0,0,0,0,1,0,0
1406,0,0,0,0,0,0,0,0,1,0,0
145226,0,0,0,0,0,0,0,0,1,0,0
23020,0,0,0,0,0,0,0,0,1,0,0
23418,0,0,0,0,0,0,0,0,0,0,1
23568,0,0,0,0,0,0,0,0,1,0,0
23746,0,0,0,0,0,0,0,0,1,0,0
24,0,0,0,0,0,0,0,0,1,0,0
24148,0,0,0,0,0,0,0,0,1,0,0
25794,0,0,0,0,0,0,0,0,1,0,0
26121,0,0,0,0,0,0,0,0,1,0,0
26160,0,0,0,0,0,0,0,0,1,0,0
2979,0,0,0,0,0,0,0,0,1,0,0
3000,0,0,0,0,0,0,0,0,1,0,0
3420,0,0,0,0,0,0,0,0,0,0,1
346007,0,0,0,0,0,0,0,0,1,0,0
3614,0,0,0,0,0,0,0,0,1,0,0
375298,0,0,0,0,0,0,0,0,1,0,0
388939,0,0,0,0,0,0,0,0,1,0,0
4117,0,0,0,0,0,0,0,0,1,0,0
4647,0,0,0,0,0,0,0,0,0,0,1
4751,0,0,0,0,0,0,0,0,1,0,0
4901,0,0,0,0,0,0,0,0,1,0,0
50939,0,0,0,0,0,0,0,0,1,0,0
5145,0,0,0,0,0,0,0,0,1,0,0
5148,0,0,0,0,0,0,0,0,1,0,0
5158,0,0,0,0,0,0,0,0,1,0,0
55812,0,0,0,0,0,0,0,0,1,0,0
55857,0,0,0,0,0,0,0,0,1,0,0
55975,0,0,0,0,0,0,0,0,1,0,0
57096,0,0,0,0,0,0,0,0,1,0,0
57709,0,0,0,0,0,0,0,0,1,0,0
583,0,0,0,0,0,0,0,0,1,0,0
5949,0,0,0,0,0,0,0,0,1,0,0
5961,0,0,0,0,0,0,0,0,1,0,0
5995,0,0,0,0,0,0,0,0,1,0,0
6010,0,0,0,0,0,0,0,0,1,0,0
6017,0,0,0,0,0,0,0,0,1,0,0
6094,0,0,0,0,0,0,0,0,1,0,0
6100,0,0,0,0,0,0,0,0,1,0,0
6101,0,0,0,0,0,0,0,0,1,0,0
6102,0,0,0,0,0,0,0,0,1,0,0
6103,0,0,0,0,0,0,0,0,1,0,0
6114,0,0,0,0,0,0,0,0,1,0,0
6116,0,0,0,0,0,0,0,0,1,0,0
6295,0,0,0,0,0,0,0,0,1,0,0
64218,0,0,0,0,0,0,0,0,1,0,0
7274,0,0,0,0,0,0,0,0,0,0,1
7275,0,0,0,0,0,0,0,0,1,0,0
7287,0,0,0,0,0,0,0,0,1,0,0
7399,0,0,0,0,0,0,0,0,1,0,0
7401,0,0,0,0,0,0,0,0,1,0,0
7439,0,0,0,0,0,0,0,0,1,0,0
762,0,0,0,0,0,0,0,0,1,0,0
768206,0,0,0,0,0,0,0,0,1,0,0
79797,0,0,0,0,0,0,0,0,1,0,0
79947,0,0,0,0,0,0,0,0,1,0,0
80025,0,0,0,0,0,0,0,0,1,0,0
84100,0,0,0,0,0,0,0,0,1,0,0
84140,0,0,0,0,0,0,0,0,1,0,0
8481,0,0,0,0,0,0,0,0,1,0,0
8842,0,0,0,0,0,0,0,0,0,0,1
9094,0,0,0,0,0,0,0,0,1,0,0
9129,0,0,0,0,0,0,0,0,1,0,0
92211,0,0,0,0,0,0,0,0,1,0,0
94137,0,0,0,0,0,0,0,0,1,0,0
9742,0,0,0,0,0,0,0,0,1,0,0
1072,0,0,0,0,0,0,0,0,0,0,1
113278,0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,0,0,0,0,0,0,0,1
120114,0,0,0,0,0,0,0,0,0,1,0
125,0,0,0,0,0,0,0,0,0,0,1
1381,0,0,0,0,0,0,0,0,0,1,0
1476,0,0,0,0,0,0,0,0,0,1,0
2196,0,0,0,0,0,0,0,0,0,1,0
2280,0,0,0,0,0,0,0,0,0,1,0
25800,0,0,0,0,0,0,0,0,0,1,0
25816,0,0,0,0,0,0,0,0,0,0,1
2665,0,0,0,0,0,0,0,0,0,1,0
3146,0,0,0,0,0,0,0,0,0,0,1
340061,0,0,0,0,0,0,0,0,0,1,0
378938,0,0,0,0,0,0,0,0,0,1,0
3860,0,0,0,0,0,0,0,0,0,1,0
3861,0,0,0,0,0,0,0,0,0,1,0
3880,0,0,0,0,0,0,0,0,0,0,1
406999,0,0,0,0,0,0,0,0,0,1,0
4085,0,0,0,0,0,0,0,0,0,0,1
482,0,0,0,0,0,0,0,0,0,1,0
494335,0,0,0,0,0,0,0,0,0,1,0
5052,0,0,0,0,0,0,0,0,0,1,0
51741,0,0,0,0,0,0,0,0,0,0,1
5216,0,0,0,0,0,0,0,0,0,0,1
6317,0,0,0,0,0,0,0,0,0,0,1
645,0,0,0,0,0,0,0,0,0,1,0
6657,0,0,0,0,0,0,0,0,0,1,0
7169,0,0,0,0,0,0,0,0,0,1,0
8085,0,0,0,0,0,0,0,0,0,1,0
8342,0,0,0,0,0,0,0,0,0,1,0
84817,0,0,0,0,0,0,0,0,0,1,0
84962,0,0,0,0,0,0,0,0,0,1,0
1000,0,0,0,0,0,0,0,0,0,0,1
10462,0,0,0,0,0,0,0,1,0,0,0
1052,0,0,0,0,0,0,0,0,0,0,1
10611,0,0,0,0,0,0,0,0,0,0,1
1075,0,0,0,0,0,0,0,0,0,0,1
10959,0,0,0,0,0,0,0,0,0,0,1
10965,0,0,0,0,0,0,0,1,0,0,0
1153,0,0,0,0,0,0,0,1,0,0,0
117579,0,0,0,0,0,0,0,1,0,0,0
1326,0,0,0,0,0,0,0,0,0,0,1
1329,0,0,0,0,0,0,0,1,0,0,0
1398,0,0,0,0,0,0,0,1,0,0,0
1432,0,0,0,0,0,0,0,0,0,0,1
1634,0,0,0,0,0,0,0,0,0,0,1
166,0,0,0,0,0,0,0,1,0,0,0
1737,0,0,0,0,0,0,0,1,0,0,0
1843,0,0,0,0,0,0,0,0,0,0,1
201475,0,0,0,0,0,0,0,1,0,0,0
2029,0,0,0,0,0,0,0,1,0,0,0
203,0,0,0,0,0,0,0,1,0,0,0
2150,0,0,0,0,0,0,0,0,0,0,1
2171,0,0,0,0,0,0,0,1,0,0,0
