id,role_0,role_1
2224,42,0
9978,193,0
7251,213,0
65985,28,0
7464,38,0
7376,59,0
2869,181,0
26056,26,0
56990,9,0
215,22,0
79840,10,0
27111,64,0
441520,2,0
840,84,0
4110,128,0
26115,9,0
2707,14,0
4149,152,0
26289,15,0
51251,40,0
26574,69,0
1613,72,0
6499,36,0
985,2,0
3185,374,0
23512,336,0
55072,60,0
155807,97,0
128710,27,0
10458,69,0
60561,103,0
83640,58,0
23248,25,0
10600,24,0
8338,103,0
2537,3,0
1314,207,0
83737,160,0
29978,308,0
23410,36,0
2896,110,0
57325,21,0
6096,21,0
26123,317,0
57130,14,0
3074,44,0
6128,408,0
7541,53,0
83851,22,0
83985,9,0
3064,203,0
81889,28,0
3621,64,0
526,114,0
6924,84,0
729611,7,0
10075,459,0
55589,43,0
10245,20,0
10431,9,0
5566,418,0
8826,284,0
5829,149,0
227720,29,0
5905,139,0
220988,190,0
27258,121,0
79714,28,0
1460,303,0
6749,284,0
9271,6,0
10078,64,0
55280,7,0
1991,31,0
6387,13,0
6185,87,0
654364,115,0
55183,160,0
7336,64,0
74781,10,0
80205,22,0
155348,124,0
80349,57,0
55812,3,0
2146,282,0
728937,201,0
81887,133,0
3375,7,0
5126,3,0
1137,8,0
1018,68,0
93986,19,0
8313,58,0
127665,54,0
100355886,2,0
367,299,0
27030,8,0
1195,176,0
1806,15,0
1859,74,0
55658,61,0
8034,11,0
51022,10,0
4191,57,0
84060,53,0
8908,8,0
442028,1,0
6897,148,0
3184,340,0
23503,37,0
6993,134,0
89891,20,0
23362,7,0
54948,93,0
6764,17,0
2034,114,0
9439,177,0
6885,181,0
155061,15,0
11043,240,0
79943,39,0
10491,23,0
208092,18,0
57639,66,0
84557,122,0
9667,55,0
54737,59,0
27332,52,0
230872,4,0
353137,71,0
26007,24,0
11184,36,0
27071,24,0
3099,61,0
151011,26,0
26511,57,0
29775,113,0
2040,96,0
81853,19,0
56984,40,0
389362,13,0
388387,13,0
3636,122,0
1942,16,0
129285,22,0
55037,164,0
5871,15,0
23317,29,0
54496,21,0
3615,107,0
79102,25,0
54984,121,0
55066,16,0
90799,31,0
5146,19,0
55811,26,0
23236,81,0
23532,40,0
57616,30,0
26148,31,0
51124,18,0
2033,545,0
2115,24,0
9158,23,0
81928,6,0
5683,150,0
6429,165,0
6598,171,0
6303,106,0
8525,40,0
23673,98,0
9894,44,0
57048,41,0
254950,69,0
152006,25,0
165140,49,0
55966,3,0
6461,20,0
55012,36,0
84080,177,0
9293,29,0
3958,187,0
3861,73,0
677770,117,0
7155,100,0
9522,39,0
79027,43,0
84654,10,0
6640,99,0
3643,126,0
65970,129,0
9631,60,0
55070,16,0
7324,129,0
54512,93,0
9652,29,0
7328,87,0
9781,18,0
84196,32,0
22916,174,0
29116,37,0
83444,79,0
344787,2,0
388698,117,0
5705,200,0
79084,235,0
6130,334,0
57617,56,0
274,68,0
8883,110,0
57542,42,0
25941,7,0
4215,229,0
7916,59,0
55644,70,0
18005,37,0
9277,16,0
2872,50,0
29948,47,0
27330,37,0
329,140,0
80817,133,0
147687,134,0
83719,107,0
10067,58,0
3324,84,0
51527,6,0
3157,42,0
51569,80,0
1725,45,0
6035,3,0
93185,189,0
2197,120,0
5432,120,0
1459,341,0
54926,35,0
497661,124,0
6202,448,0
68549,54,0
54880,58,0
83795,25,0
284361,14,0
4946,22,0
2781,47,0
8601,71,0
3964,106,0
6560,22,0
10562,44,0
26995,19,0
5538,37,0
9882,55,0
23350,181,0
2874,99,0
4851,209,0
5664,78,0
10656,64,0
284346,25,0
84334,2,0
23277,29,0
2260,77,0
8822,5,0
717,8,0
254827,87,0
8517,463,0
6158,245,0
84959,110,0
1445,85,0
342574,148,0
3895,54,0
24148,218,0
10594,292,0
10161,57,0
121227,9,0
145781,3,0
6228,259,0
728689,40,0
115201,13,0
1579,4,0
5171,2,0
25915,39,0
6102,41,0
9320,51,0
4778,36,0
5195,72,0
120379,53,0
64838,18,0
4709,58,0
103468,53,0
23165,62,0
5933,89,0
54490,21,0
6715,22,0
27043,178,0
3171,48,0
25901,11,0
5479,99,0
6449,205,0
55898,82,0
3661,88,0
64750,185,0
51530,27,0
30844,40,0
319757,13,0
79139,81,0
9413,74,0
9094,123,0
83901,86,0
6432,222,0
84811,143,0
373,263,0
58529,42,0
3695,23,0
5885,268,0
4856,35,0
70439,48,0
26747,97,0
51699,61,0
9871,28,0
167691,115,0
84260,80,0
81555,51,0
1329,70,0
2299,37,0
10452,117,0
10945,15,0
84365,145,0
64794,23,0
51631,266,0
84530,28,0
26015,63,0
10916,74,0
27022,18,0
642559,10,0
430,12,0
342667,4,0
55823,51,0
12418,20,0
3842,145,0
4133,55,0
27335,115,0
54726,50,0
1020,161,0
27343,56,0
10648,9,0
54507,256,0
287015,124,0
144404,13,0
1308,19,0
3655,45,0
27316,233,0
51340,188,0
839,49,0
819,37,0
235661,49,0
3633,38,0
11331,325,0
55211,48,0
257364,14,0
9463,402,0
147807,25,0
84675,90,0
55754,54,0
3140,13,0
5987,462,0
8412,74,0
26035,14,0
84172,79,0
5516,158,0
10325,28,0
64121,24,0
53938,197,0
2058,245,0
51520,74,0
382236,54,0
28998,101,0
2961,61,0
1434,119,0
3840,86,0
3998,70,0
79650,31,0
54165,243,0
23276,14,0
9696,12,0
5719,106,0
2821,54,0
51298,3,0
4063,5,0
5333,55,0
9119,137,0
23534,69,0
3106,331,0
7170,149,0
5716,88,0
5714,97,0
5720,89,0
5696,72,0
6217,268,0
5528,70,0
8500,66,0
9700,36,0
6867,38,0
7358,36,0
6632,233,0
4723,108,0
5160,56,0
8933,22,0
23089,37,0
6047,76,0
254910,60,0
84197,58,0
5295,305,0
5378,55,0
54583,29,0
6478,71,0
57222,32,0
10188,92,0
2167,13,0
1058,113,0
5603,153,0
6204,225,0
122786,28,0
9784,33,0
6418,165,0
220929,25,0
3685,69,0
1436,23,0
12534,111,0
12488,75,0
1572,28,0
4047,21,0
6416,58,0
9997,40,0
57794,60,0
5979,63,0
1796,51,0
6386,330,0
10043,41,0
57514,4,0
126393,57,0
26043,100,0
54014,19,0
14852,35,0
4913,21,0
1043,3,0
7780,35,0
1207,135,0
495,85,0
6558,31,0
3801,228,0
58500,107,0
10203,7,0
5954,113,0
875,79,0
57120,100,0
134285,53,0
976,12,0
29057,10,0
84126,44,0
10474,80,0
4868,22,0
1956,924,0
2274,185,0
79797,85,0
51021,174,0
5496,219,0
9584,259,0
5796,107,0
12054,19,0
6605,168,0
64963,107,0
6769,22,0
80204,41,0
64110,10,0
126272,13,0
10432,117,0
9709,29,0
57519,7,0
2810,288,0
3875,141,0
6996,43,0
5914,143,0
51318,80,0
64965,134,0
80196,21,0
11012,26,0
1176,45,0
26168,57,0
80221,9,0
219,83,0
84532,18,0
3054,119,0
51005,14,0
9945,33,0
4670,400,0
9515,248,0
296654,1,0
2521,352,0
51196,46,0
25,387,0
66371,11,0
83461,31,0
2307,78,0
5089,55,0
23399,13,0
2063,31,0
128434,3,0
64781,54,0
10658,28,0
51025,23,0
9477,126,0
400569,37,0
9862,87,0
8851,46,0
79869,100,0
51154,60,0
117248,3,0
84727,16,0
26276,24,0
149224,7,0
8189,80,0
9577,45,0
23133,59,0
7050,30,0
2769,27,0
3310,81,0
165721,11,0
23390,235,0
51512,129,0
302,200,0
51343,135,0
5925,255,0
83481,62,0
6789,77,0
259230,2,0
6637,161,0
9939,246,0
4938,12,0
2037,41,0
22866,19,0
5998,30,0
84844,132,0
8773,64,0
134957,11,0
286942,35,0
121642,10,0
7919,223,0
10954,27,0
5934,79,0
3937,50,0
26524,156,0
23942,26,0
8099,65,0
51259,244,0
11180,37,0
2035,148,0
3007,137,0
10294,114,0
478,78,0
1479,37,0
10490,79,0
22985,218,0
399823,51,0
219743,6,0
7015,86,0
2555,9,0
2556,11,0
3692,209,0
7416,225,0
3725,406,0
51186,10,0
22878,18,0
122553,10,0
5130,24,0
9025,85,0
115290,36,0
51642,102,0
5445,80,0
22856,17,0
4221,71,0
25942,254,0
8502,48,0
9454,97,0
129531,29,0
80775,31,0
124583,20,0
57474,32,0
90933,139,0
314623,1,0
5352,46,0
5025,30,0
9917,9,0
6014,16,0
4904,410,0
4850,20,0
81792,14,0
6670,98,0
10498,96,0
2977,37,0
5136,26,0
4591,96,0
112869,88,0
79696,48,0
6722,109,0
55031,42,0
10549,55,0
10606,98,0
8078,79,0
523,101,0
23603,103,0
7178,52,0
84656,275,0
23746,16,0
100129534,20,0
4116,242,0
710,15,0
10287,38,0
3622,37,0
4430,60,0
93233,8,0
6322,14,0
79848,59,0
8139,195,0
8544,52,0
67923,10,0
51244,12,0
3265,111,0
8036,14,0
9540,11,0
1508,51,0
5328,32,0
3927,145,0
3956,87,0
10771,59,0
27086,39,0
23314,36,0
84935,5,0
375307,15,0
23759,154,0
51676,36,0
54544,57,0
8861,45,0
9355,28,0
10912,67,0
51588,100,0
54535,152,0
7186,507,0
22897,79,0
689,55,0
4005,164,0
6814,27,0
100316904,30,0
23170,61,0
79169,57,0
387893,47,0
27068,36,0
6120,52,0
10856,365,0
57704,10,0
65080,121,0
6133,257,0
6208,263,0
1654,379,0
30968,122,0
5899,25,0
1788,65,0
1500,60,0
348995,51,0
89953,65,0
353135,59,0
353333,19,0
10262,248,0
10000,76,0
51177,19,0
51573,17,0
140707,18,0
10036,118,0
8678,85,0
53407,40,0
3107,113,0
26153,12,0
55210,66,0
1315,105,0
9564,96,0
25836,36,0
104318,17,0
5795,52,0
57658,39,0
64786,46,0
5202,85,0
26525,15,0
29761,43,0
64780,19,0
10087,26,0
23251,7,0
10362,86,0
1068,12,0
6453,136,0
84193,15,0
145282,72,0
1489,6,0
9501,19,0
159163,31,0
3188,190,0
9582,14,0
5770,140,0
9961,88,0
4665,82,0
140890,79,0
9967,137,0
51548,125,0
2317,112,0
56955,10,0
23650,103,0
11787,2,0
386683,148,0
2071,97,0
5436,104,0
4756,10,0
24144,382,0
150483,99,0
445815,10,0
5267,17,0
55033,18,0
4747,59,0
55806,38,0
388324,176,0
404216,2,0
5188,2,0
5281,2,0
84720,11,0
122769,26,0
50813,82,0
3308,366,0
5866,41,0
8658,37,0
55229,22,0
9690,39,0
6888,86,0
10426,144,0
5682,273,0
7465,46,0
23001,50,0
340359,84,0
386681,391,0
4830,85,0
58497,9,0
26519,19,0
29928,7,0
55686,10,0
664618,15,0
6886,59,0
166979,27,0
25898,85,0
64983,96,0
140032,80,0
25873,187,0
6934,60,0
79132,15,0
5610,119,0
23411,259,0
5906,83,0
1535,39,0
9201,17,0
57332,216,0
7538,71,0
11338,368,0
126364,2,0
11059,93,0
55691,4,0
55930,96,0
1192,63,0
7431,389,0
5713,121,0
339302,6,0
113189,8,0
56548,11,0
55722,93,0
481,78,0
638,84,0
23557,70,0
64793,41,0
26234,21,0
55771,89,0
660,32,0
5093,192,0
4233,81,0
27336,170,0
9785,219,0
2706,28,0
2670,108,0
6271,31,0
10127,22,0
30008,123,0
7128,86,0
56848,8,0
4831,127,0
10327,40,0
23295,36,0
11120,32,0
8065,482,0
1794,50,0
85291,121,0
66246,45,0
55342,38,0
3024,171,0
6838,20,0
51808,48,0
55740,41,0
51058,4,0
6596,52,0
118427,8,0
60370,34,0
55743,48,0
254225,10,0
1894,158,0
79080,20,0
10437,37,0
19039,50,0
1153,199,0
22938,291,0
79137,22,0
515,100,0
9739,50,0
7458,64,0
196883,28,0
8622,20,0
4616,16,0
9750,12,0
5605,56,0
29984,24,0
51202,151,0
4738,323,0
55755,63,0
10524,263,0
81,153,0
81542,29,0
5210,12,0
337973,67,0
386684,46,0
7110,18,0
146325,72,0
64951,91,0
79861,12,0
55188,15,0
2065,85,0
54059,12,0
6741,123,0
5520,86,0
6872,110,0
11342,31,0
91544,49,0
66489,248,0
56647,63,0
5238,29,0
144715,5,0
5810,27,0
8665,122,0
23530,47,0
56998,26,0
90203,4,0
2113,125,0
51742,52,0
1104,106,0
25913,213,0
8175,232,0
23291,401,0
5635,33,0
5413,30,0
6810,79,0
3276,173,0
130340,11,0
852666,1,0
7707,41,0
4222,103,0
79571,87,0
84109,2,0
301,169,0
5583,119,0
51593,237,0
23484,19,0
79953,10,0
16818,16,0
171425,11,0
2806,45,0
2212,36,0
51690,167,0
10342,173,0
85027,34,0
10174,154,0
54955,123,0
56949,193,0
29093,99,0
92259,83,0
348738,11,0
56105,3,0
3925,94,0
56945,211,0
5599,254,0
284403,38,0
967,30,0
23435,317,0
3002,43,0
8352,85,0
91409,23,0
51377,217,0
1022,136,0
6830,81,0
339287,36,0
50855,70,0
3996,30,0
54472,122,0
9898,56,0
3433,44,0
433956,11,0
51317,54,0
57484,13,0
55633,50,0
80258,110,0
23192,28,0
440738,64,0
9475,44,0
5888,144,0
7444,32,0
51421,111,0
7141,10,0
64708,52,0
22907,229,0
3164,132,0
898,83,0
7161,136,0
4303,29,0
79654,26,0
64241,8,0
283,11,0
53860,38,0
60312,45,0
55746,59,0
10762,99,0
5116,64,0
8648,120,0
9325,51,0
125058,28,0
7295,124,0
10629,38,0
10516,11,0
55957,65,0
1406,107,0
137886,22,0
441282,11,0
16905,8,0
64978,70,0
23231,5,0
4157,45,0
56654,43,0
1528,25,0
51477,63,0
22088,17,0
7471,12,0
10248,29,0
2036,54,0
9391,120,0
1911,41,0
69253,60,0
1384,5,0
5435,90,0
9013,25,0
79991,59,0
41,9,0
16477,100,0
54663,33,0
103733,101,0
121441,145,0
5692,124,0
1469,10,0
85403,97,0
55758,102,0
54107,43,0
11177,45,0
3423,46,0
64132,6,0
513895,1,0
51076,23,0
7555,71,0
54332,19,0
54978,32,0
9519,30,0
2029,14,0
79047,15,0
5565,159,0
10985,234,0
10484,104,0
6738,41,0
10015,140,0
539,106,0
472,216,0
8115,38,0
23112,75,0
4848,60,0
92597,36,0
2904,54,0
23002,21,0
84062,144,0
114088,44,0
25949,167,0
4686,260,0
2068,57,0
55128,33,0
22861,19,0
151254,50,0
8106,51,0
84970,83,0
93487,28,0
5536,88,0
51807,31,0
2730,22,0
3665,52,0
4711,75,0
3428,394,0
55922,40,0
678,8,0
55219,33,0
440021,41,0
5800,32,0
4899,45,0
23126,104,0
7965,98,0
3728,147,0
6774,290,0
23171,23,0
7378,16,0
326,92,0
60401,23,0
6711,147,0
5510,31,0
7347,89,0
8688,47,0
54461,58,0
7841,40,0
72083,17,0
7283,253,0
19345,110,0
1340,38,0
80010,26,0
116028,13,0
8576,97,0
89,57,0
3298,42,0
11091,226,0
10992,370,0
55135,42,0
114609,47,0
4105,108,0
5495,61,0
77579,141,0
79901,32,0
10376,125,0
80311,24,0
81608,62,0
155971,153,0
4716,77,0
635,15,0
100289087,1,0
80145,180,0
54890,4,0
84056,17,0
9240,171,0
23589,36,0
4521,12,0
341032,2,0
150572,43,0
8514,38,0
55872,30,0
5052,152,0
10783,149,0
11099,27,0
10239,20,0
63915,29,0
7568,23,0
9001,99,0
79072,9,0
10943,19,0
81559,23,0
3273,15,0
713,23,0
382406,23,0
2771,207,0
8336,23,0
5080,154,0
283385,56,0
57122,99,0
5763,36,0
7753,15,0
25888,21,0
54556,58,0
25855,65,0
8357,67,0
6357,11,0
2833,13,0
10099,36,0
54414,50,0
8509,9,0
56150,102,0
5214,88,0
9244,6,0
132320,158,0
57669,30,0
4175,94,0
4300,47,0
60529,17,0
5678,21,0
51616,37,0
3853,63,0
2057,48,0
3635,77,0
10199,38,0
6201,358,0
133121,39,0
283643,9,0
387267,34,0
9685,84,0
8943,49,0
7414,180,0
10495,24,0
6917,72,0
1050,130,0
338,67,0
51191,99,0
2622,108,0
260293,1,0
3113,87,0
2526,5,0
5745,67,0
10723,16,0
5965,40,0
30827,39,0
80335,58,0
4615,68,0
22937,18,0
83706,34,0
79753,98,0
604,156,0
64761,11,0
3475,16,0
4208,88,0
11100,169,0
6294,94,0
3300,43,0
4287,101,0
13385,274,0
864,36,0
57002,26,0
144233,3,0
7334,164,0
112401,18,0
200728,401,0
8795,58,0
7276,58,0
2,103,0
28985,34,0
5595,347,0
6548,43,0
79791,25,0
9197,56,0
10390,27,0
9467,23,0
23186,84,0
100128927,48,0
55835,149,0
4678,82,0
2132,21,0
23418,8,0
602,52,0
6426,302,0
92521,47,0
6396,86,0
79023,26,0
4536,63,0
6293,116,0
21761,4,0
9421,28,0
8351,66,0
8817,5,0
55646,230,0
56717,5,0
2280,68,0
10459,61,0
5980,12,0
84960,29,0
51479,35,0
5097,11,0
5252,84,0
7072,44,0
6820,16,0
115265,151,0
146225,11,0
151188,20,0
6633,221,0
17913,134,0
64332,4,0
55660,308,0
11273,43,0
286530,28,0
146279,38,0
94015,5,0
17997,106,0
10944,50,0
25897,18,0
27229,96,0
6775,24,0
5504,56,0
83860,32,0
79595,51,0
8178,49,0
502374,1,0
4804,57,0
2026,93,0
5861,144,0
8975,53,0
51608,61,0
79705,31,0
10274,41,0
55081,51,0
57085,119,0
15251,2,0
105522,8,0
9701,41,0
6606,265,0
100128327,12,0
79090,47,0
10519,38,0
4152,42,0
8702,9,0
218885,20,0
64146,31,0
286128,46,0
8165,39,0
26823,23,0
4481,10,0
7851,24,0
149461,23,0
161003,9,0
57159,204,0
17215,26,0
10557,51,0
49856,94,0
2271,93,0
132789,23,0
3981,135,0
1278,37,0
80004,7,0
16570,12,0
57708,32,0
9282,90,0
6873,43,0
54662,5,0
23396,22,0
29,17,0
55145,100,0
129303,8,0
2580,86,0
222584,24,0
1602,29,0
6495,22,0
11344,53,0
5715,73,0
29110,150,0
3939,165,0
7001,116,0
8332,19,0
5161,13,0
5164,16,0
60314,45,0
9793,91,0
6171,89,0
9643,120,0
1962,113,0
54550,81,0
9406,80,0
8899,198,0
55114,50,0
7481,18,0
83900,130,0
284273,31,0
7915,55,0
3783709,12,0
637,60,0
834,61,0
54033,21,0
57461,176,0
10253,128,0
386678,28,0
4924,33,0
5742,22,0
53944,17,0
154661,4,0
8764,78,0
26277,116,0
10620,18,0
84458,51,0
2221,3,0
8214,66,0
23616,22,0
6921,153,0
10513,154,0
4170,73,0
389136,64,0
1288,15,0
8766,88,0
56243,33,0
4209,64,0
51692,60,0
22903,17,0
391257,81,0
2043,30,0
441208,14,0
64805,55,0
90231,40,0
3486,33,0
815,165,0
11217,43,0
9897,24,0
6157,284,0
76117,2,0
20964,1,0
6780,322,0
3304,91,0
194401,5,0
340706,2,0
8048,10,0
4656,70,0
91750,9,0
2997,66,0
11178,102,0
5663,135,0
4846,77,0
5886,263,0
84993,44,0
80820,6,0
8841,236,0
1399,128,0
389,24,0
7871,52,0
83903,13,0
5523,18,0
51182,14,0
1070,24,0
5049,64,0
7203,241,0
7082,138,0
7094,87,0
10107,31,0
5007,39,0
64641,3,0
5701,160,0
5693,117,0
124995,95,0
84447,88,0
170826,1,0
4927,41,0
1454,167,0
3052,23,0
79066,8,0
6304,49,0
10401,69,0
79921,24,0
9821,83,0
545,132,0
6667,439,0
23582,155,0
5480,16,0
23710,118,0
83593,54,0
863,35,0
26205,26,0
56888,59,0
9727,18,0
5581,173,0
65061,24,0
64777,13,0
9132,7,0
805,172,0
84223,4,0
6440,22,0
132228,16,0
208,127,0
1448,16,0
54467,4,0
159989,77,0
30818,27,0
2290,85,0
29934,28,0
1967,64,0
26994,102,0
2966,37,0
902,69,0
256646,54,0
80152,25,0
2564,41,0
22919,175,0
11021,34,0
8744,13,0
124540,36,0
23318,10,0
60484,39,0
259287,9,0
6727,177,0
84305,72,0
79657,77,0
3070,40,0
68328,3,0
201294,11,0
3702,44,0
54887,19,0
56902,62,0
9361,51,0
285671,3,0
2194,113,0
29881,1,0
2139,36,0
80256,55,0
54811,11,0
9524,61,0
10163,41,0
8850,204,0
2902,65,0
9015,32,0
10653,102,0
90353,18,0
8360,56,0
1147,217,0
8717,90,0
54536,28,0
149371,87,0
1051,121,0
855700,11,0
4697,107,0
3846,190,0
54093,30,0
84817,36,0
3630,33,0
445582,10,0
2554,14,0
2557,10,0
10952,49,0
100345293,2,0
63827,16,0
151195,12,0
6879,63,0
400258,9,0
6709,197,0
11321,68,0
267010,23,0
8468,50,0
286301,3,0
7184,169,0
733686,2,0
9859,180,0
3301,175,0
92595,32,0
5746,8,0
808,132,0
9306,46,0
10383,154,0
9931,27,0
55250,33,0
80227,40,0
6222,306,0
29946,61,0
9440,90,0
10295,21,0
7294,27,0
3575,104,0
6795,28,0
25828,94,0
92610,22,0
850532,1,0
4093,130,0
56652,27,0
29086,61,0
10367,9,0
105988,26,0
5371,235,0
10131,117,0
8725,38,0
55929,77,0
5707,135,0
7443,30,0
25777,33,0
4673,235,0
8969,32,0
84221,30,0
56934,26,0
130916,11,0
6389,94,0
10544,21,0
6923,123,0
54457,6,0
2792,26,0
140801,82,0
6138,255,0
54514,11,0
8362,56,0
64744,20,0
22820,71,0
26958,37,0
10746,44,0
54891,19,0
6790,295,0
55905,43,0
80273,52,0
10761,19,0
26122,33,0
51008,41,0
2266,22,0
1353,7,0
727,12,0
730,4,0
6877,49,0
5544,2,0
7027,50,0
1870,31,0
337959,83,0
751071,6,0
10951,84,0
64981,83,0
1678,18,0
548313,4,0
91978,15,0
6278,38,0
5594,400,0
240641,13,0
30836,29,0
3910,28,0
640,77,0
9666,60,0
6272,132,0
4043,22,0
23242,40,0
23417,20,0
84693,7,0
8831,30,0
26578,56,0
153241,93,0
9482,55,0
8673,45,0
57634,59,0
7323,227,0
3215,96,0
57707,13,0
85456,38,0
92070,12,0
4698,72,0
55703,45,0
5601,202,0
92346,6,0
85438,9,0
6399,37,0
344,6,0
4023,30,0
1453,88,0
27040,58,0
8100,28,0
9545,16,0
9632,70,0
7528,170,0
89796,26,0
84446,14,0
9891,52,0
2203,35,0
9026,51,0
4706,87,0
84890,5,0
1645,7,0
51765,68,0
29888,79,0
9403,9,0
2906,37,0
2020,3,0
254187,113,0
10094,92,0
10208,24,0
11047,88,0
5901,251,0
2313,24,0
83940,37,0
22837,56,0
84220,28,0
57787,61,0
51199,116,0
116840,133,0
143884,84,0
6497,121,0
345651,49,0
10748,35,0
51267,7,0
9097,71,0
81034,17,0
8562,34,0
341947,24,0
7385,193,0
7756,151,0
1827,35,0
1787,30,0
56893,191,0
79711,121,0
335,100,0
84867,20,0
4810,17,0
6504,63,0
57508,42,0
10935,84,0
64946,74,0
57381,30,0
253430,27,0
2010,223,0
58533,60,0
9241,4,0
655,46,0
3977,28,0
9319,164,0
9949,15,0
4216,57,0
286077,43,0
94101,9,0
100088,62,0
283635,27,0
851415,4,0
5929,112,0
6908,241,0
11222,108,0
320299,13,0
3860,72,0
9520,53,0
1545,31,0
7363,22,0
18817,25,0
10615,83,0
51011,10,0
388962,9,0
5050,55,0
91782,11,0
51433,67,0
79890,48,0
55603,56,0
6636,188,0
1990,6,0
5265,46,0
4726,85,0
84515,11,0
5911,50,0
2512,48,0
55813,21,0
9394,6,0
53358,48,0
22920,63,0
23760,27,0
23118,132,0
9474,89,0
528,57,0
7398,54,0
126133,19,0
1756,55,0
93664,18,0
3952,12,0
946,6,0
1543,92,0
5834,46,0
10403,92,0
431705,6,0
7158,175,0
5887,125,0
114824,59,0
11073,62,0
90381,4,0
3761,14,0
10006,115,0
5296,144,0
81620,69,0
73748,1,0
54627,2,0
100158003,2,0
2936,42,0
6788,88,0
8480,130,0
144193,3,0
1964,45,0
27109,12,0
9724,32,0
54443,142,0
7132,217,0
8363,58,0
55299,167,0
24140,107,0
8291,14,0
1025,245,0
9794,29,0
6809,77,0
23383,9,0
10847,73,0
24138,21,0
752,72,0
55620,17,0
81554,10,0
80111,1,0
10328,30,0
5205,2,0
9101,80,0
9379,10,0
23499,74,0
83801,1,0
6928,21,0
6468,50,0
79671,18,0
8835,22,0
23032,39,0
55023,32,0
51605,44,0
5451,105,0
142685,61,0
51283,20,0
596,134,0
6834,21,0
154141,31,0
23005,69,0
100132341,40,0
54994,27,0
23560,186,0
10147,35,0
1265,23,0
64087,26,0
11313,21,0
9138,40,0
314,43,0
8288,11,0
10109,88,0
57175,77,0
79600,104,0
8726,481,0
9230,83,0
23309,86,0
9203,57,0
51103,39,0
8563,184,0
9877,48,0
64854,30,0
5878,151,0
70767,20,0
3516,149,0
103,73,0
894,28,0
2047,17,0
6435,2,0
8928,97,0
10589,54,0
230784,36,0
729438,2,0
16341,109,0
6206,219,0
1000,78,0
23468,196,0
9422,22,0
2974,24,0
5143,25,0
389524,4,0
84163,5,0
51762,32,0
1958,57,0
6647,197,0
5201,104,0
1974,137,0
9589,191,0
67139,84,0
57092,19,0
222235,79,0
226791,14,0
147841,44,0
6689,21,0
119,22,0
5803,20,0
9086,6,0
9669,54,0
159195,110,0
15396,1,0
20933,32,0
444,43,0
5154,22,0
11266,15,0
79058,36,0
158787,23,0
1621,12,0
2745,25,0
7341,256,0
81565,101,0
56916,126,0
19087,37,0
11065,64,0
27434,12,0
5824,123,0
64518,32,0
414301,24,0
115817,28,0
147341,59,0
84376,27,0
8504,10,0
10010,74,0
5917,62,0
79723,66,0
57624,4,0
118812,23,0
8531,100,0
1407,145,0
2877,21,0
5690,102,0
79016,85,0
50717,42,0
1909,24,0
64327,13,0
819801,1,0
4155,103,0
84066,28,0
9787,15,0
6142,275,0
310,142,0
412,25,0
7364,25,0
25886,89,0
56672,11,0
6237,36,0
3669,2,0
9031,66,0
6603,80,0
19172,41,0
80011,35,0
23263,114,0
25924,11,0
4647,16,0
25902,47,0
10345,6,0
845,48,0
1048,9,0
57540,5,0
8086,25,0
9702,125,0
23077,56,0
7913,81,0
8355,66,0
4702,80,0
818,99,0
65123,57,0
5519,104,0
6139,234,0
673,61,0
514,28,0
93974,33,0
6234,143,0
374291,73,0
4541,56,0
7171,92,0
5923,24,0
9648,19,0
3791,64,0
1471,11,0
23037,12,0
23049,34,0
23708,20,0
440184,21,0
8542,5,0
9885,11,0
72117,31,0
55970,46,0
2782,105,0
55664,25,0
10869,72,0
6455,92,0
652968,6,0
4477,2,0
5686,143,0
5721,63,0
256297,14,0
65263,27,0
8659,57,0
2935,48,0
27175,14,0
387,183,0
4824,48,0
7089,32,0
92483,55,0
54797,42,0
81857,78,0
4852,16,0
4889,4,0
3507,42,0
51759,28,0
11328,23,0
67052,51,0
56904,42,0
232339,36,0
3431,22,0
103910,24,0
26156,227,0
11108,10,0
130557,5,0
54468,15,0
5444,3,0
84461,45,0
80184,109,0
25885,192,0
2323,4,0
2353,257,0
9204,15,0
4162,17,0
4651,25,0
57035,21,0
3483,5,0
26239,64,0
84648,50,0
29851,5,0
7124,140,0
27309,41,0
440050,64,0
3948,40,0
100131196,1,0
8289,87,0
23265,57,0
100289124,1,0
257397,31,0
340061,38,0
23516,7,0
81926,18,0
26353,43,0
30837,29,0
19684,6,0
9351,67,0
2157,20,0
28912,2,0
2618,65,0
5518,298,0
5768,9,0
582,32,0
79140,10,0
84321,143,0
10808,99,0
5903,180,0
3983,78,0
56159,71,0
84330,60,0
10817,95,0
220766,10,0
55885,89,0
8522,30,0
25804,186,0
55968,74,0
9093,92,0
6925,293,0
81629,55,0
5718,105,0
2934,88,0
51666,27,0
209318,2,0
5869,59,0
5394,76,0
9878,51,0
1345,27,0
6821,80,0
5230,102,0
145258,4,0
10865,114,0
23371,144,0
53833,16,0
91663,11,0
6470,61,0
9,6,0
11315,79,0
204851,20,0
10211,121,0
9657,213,0
55679,14,0
388677,371,0
10038,29,0
5982,94,0
641,98,0
6257,80,0
2027,52,0
11198,204,0
51552,55,0
54869,9,0
6654,90,0
12469,34,0
6513,29,0
27279,4,0
79716,21,0
9759,201,0
55201,39,0
308,45,0
57590,19,0
230,94,0
51138,96,0
200186,32,0
23235,34,0
8463,83,0
8663,142,0
53635,18,0
90427,25,0
254428,13,0
6904,48,0
3170,26,0
54433,80,0
337966,43,0
